 ,Area1,Mean1,Min1,Max1,Area2,Mean2,Min2,Max2,Area3,Mean3,Min3,Max3
170,0.976,8571.875,8310,8812,0.976,8419.656,7841,8880,0.976,340.312,306,378
171,0.976,8600.375,8378,8927,0.976,8428.062,7968,8777,0.976,339.656,308,371
172,0.976,8572.469,8329,8826,0.976,8373.656,7709,8760,0.976,338.812,309,369
173,0.976,8717.875,8480,8924,0.976,8431.812,7987,8760,0.976,339.438,302,377
174,0.976,8642.219,8250,8832,0.976,8365.562,7855,8672,0.976,342.375,306,384
175,0.976,8618.875,8385,8870,0.976,8328.094,7580,8669,0.976,341.531,315,374
176,0.976,8586.906,8372,8801,0.976,8414.750,7913,8808,0.976,337.594,310,376
177,0.976,8633.438,8323,8833,0.976,8330.344,7793,8765,0.976,336.844,298,377
178,0.976,8526.844,8276,8699,0.976,8341.969,7859,8667,0.976,338.312,311,368
179,0.976,8533.344,8330,8739,0.976,8387.094,7956,8759,0.976,337.250,310,369
180,0.976,8584.000,8360,8791,0.976,8315.406,7763,8761,0.976,340.438,300,364
181,0.976,8513.188,8072,8694,0.976,8293.312,7846,8584,0.976,337.844,306,369
182,0.976,8530.719,8273,8691,0.976,8294.062,7891,8690,0.976,332.406,295,387
183,0.976,8560.781,8335,8855,0.976,8343.125,7893,8698,0.976,340.125,311,372
184,0.976,8651.375,8430,8866,0.976,8451.875,7827,8859,0.976,340.031,312,373
185,0.976,8601.094,8362,8820,0.976,8368.938,7571,8743,0.976,333.469,305,360
186,0.976,8542.844,8339,8736,0.976,8280.594,7769,8599,0.976,343.688,308,399
187,0.976,8563.875,8314,8803,0.976,8299.688,7779,8646,0.976,337.250,313,378
188,0.976,8641.750,8431,8877,0.976,8416.594,7776,8865,0.976,341.969,315,386
189,0.976,8547.500,8368,8708,0.976,8241.531,7712,8679,0.976,334.812,295,375
190,0.976,8514.281,8349,8724,0.976,8202.938,7602,8641,0.976,336.500,291,371
191,0.976,8541.375,8110,8759,0.976,8278.188,7621,8696,0.976,341.406,321,369
192,0.976,8437.531,8248,8622,0.976,8233.938,7673,8593,0.976,341.156,305,373
193,0.976,8725.031,8567,8967,0.976,8428.562,7941,8954,0.976,340.312,314,377
194,0.976,8586.031,8253,8806,0.976,8316.812,7882,8681,0.976,340.844,300,397
195,0.976,8554.312,8290,8873,0.976,8287.281,7546,8710,0.976,334.688,298,371
196,0.976,8541.625,8386,8745,0.976,8250.250,7695,8708,0.976,339.969,302,377
197,0.976,8537.688,8355,8747,0.976,8204.281,7645,8598,0.976,339.250,310,364
198,0.976,8416.812,8150,8672,0.976,8206.375,7820,8653,0.976,338.719,303,383
199,0.976,8459.312,8226,8680,0.976,8102.281,7716,8438,0.976,338.969,294,366
200,0.976,8607.250,8374,8834,0.976,8243.062,7782,8491,0.976,339.250,305,377
