 ,Area1,Mean1,Min1,Max1,Area2,Mean2,Min2,Max2,Area3,Mean3,Min3,Max3
252,1.128,667.189,465,1071,1.128,4410.703,4212,4630,1.128,169.054,150,189
253,1.128,675.838,483,1114,1.128,4468.648,4299,4619,1.128,167.946,151,195
254,1.128,676.216,499,1090,1.128,4381.622,4187,4529,1.128,168.649,144,194
255,1.128,685.703,510,1058,1.128,4467.892,4241,4683,1.128,168.784,149,197
256,1.128,672.595,480,1075,1.128,4470.729,4243,4628,1.128,168.378,135,190
257,1.128,668.541,478,1104,1.128,4367.648,4130,4516,1.128,167.081,146,192
258,1.128,686.297,501,1094,1.128,4438.514,4111,4601,1.128,169.108,151,194
259,1.128,682.946,513,1094,1.128,4478.567,4304,4683,1.128,169.000,145,195
260,1.128,676.081,512,1063,1.128,4407.135,4167,4617,1.128,167.703,156,195
261,1.128,673.270,486,1094,1.128,4368.865,4170,4658,1.128,169.162,145,197
262,1.128,666.595,484,1105,1.128,4384.648,4204,4520,1.128,167.811,148,192
263,1.128,678.351,486,1111,1.128,4348.189,4115,4487,1.128,164.946,142,186
264,1.128,675.838,511,1055,1.128,4352.378,4181,4590,1.128,165.270,147,190
265,1.128,673.405,484,1049,1.128,4332.973,4125,4567,1.128,169.649,151,188
266,1.128,694.351,496,1123,1.128,4477.648,4199,4672,1.128,169.162,150,197
267,1.128,692.865,505,1121,1.128,4445.973,4222,4592,1.128,167.784,149,195
268,1.128,692.324,500,1051,1.128,4444.378,4200,4644,1.128,170.270,147,195
269,1.128,688.459,461,1093,1.128,4418.811,4247,4595,1.128,167.865,150,187
270,1.128,690.811,483,1116,1.128,4407.811,4160,4565,1.128,171.243,153,195
271,1.128,684.513,525,1148,1.128,4391.297,4186,4555,1.128,166.486,141,195
272,1.128,691.162,506,1111,1.128,4395.703,4173,4577,1.128,166.622,147,196
273,1.128,686.108,504,1091,1.128,4364.378,4203,4557,1.128,166.595,149,188
274,1.128,701.081,502,1103,1.128,4439.352,4287,4666,1.128,170.216,149,190
275,1.128,727.946,532,1121,1.128,4586.946,4303,4870,1.128,171.838,156,198
276,1.128,715.081,528,1131,1.128,4523.271,4317,4697,1.128,169.514,152,189
277,1.128,712.487,513,1178,1.128,4388.324,4181,4571,1.128,169.784,145,203
278,1.128,708.351,538,1156,1.128,4456.433,4291,4690,1.128,167.568,145,191
279,1.128,719.892,502,1155,1.128,4529.811,4230,4789,1.128,173.351,150,190
280,1.128,702.676,519,1121,1.128,4498.892,4199,4705,1.128,167.459,145,193
281,1.128,700.405,516,1128,1.128,4386.757,4167,4643,1.128,168.946,149,196
282,1.128,696.459,489,1163,1.128,4368.567,4164,4570,1.128,167.459,146,194
283,1.128,705.513,509,1134,1.128,4342.405,4109,4545,1.128,164.162,143,185
284,1.128,707.432,505,1129,1.128,4438.297,4187,4708,1.128,168.432,145,189
285,1.128,692.270,535,1076,1.128,4398.541,4215,4587,1.128,165.405,142,209
286,1.128,709.324,532,1160,1.128,4370.595,4096,4613,1.128,167.784,145,198
287,1.128,700.865,528,1090,1.128,4344.433,4095,4641,1.128,164.676,144,189
288,1.128,701.649,523,1158,1.128,4321.162,4184,4489,1.128,168.243,140,195
289,1.128,707.054,512,1174,1.128,4392.297,4182,4560,1.128,169.270,142,192
290,1.128,709.027,497,1146,1.128,4346.648,4172,4507,1.128,169.189,146,197
291,1.128,714.459,518,1124,1.128,4324.648,4157,4507,1.128,166.514,145,188
292,1.128,697.135,498,1123,1.128,4284.243,4097,4444,1.128,167.865,139,188
293,1.128,704.189,530,1146,1.128,4346.838,4217,4564,1.128,167.514,146,186
294,1.128,698.730,519,1149,1.128,4336.433,4094,4519,1.128,168.946,146,204
295,1.128,714.027,512,1141,1.128,4449.162,4263,4637,1.128,172.027,149,192
