 ,Area1,Mean1,Min1,Max1,Area2,Mean2,Min2,Max2,Area3,Mean3,Min3,Max3
123,1.128,9005.514,8533,9256,1.128,9765.054,9467,10095,1.128,511.351,421,628
124,1.128,9033.216,8653,9261,1.128,9705.433,9428,10058,1.128,497.351,403,581
125,1.128,8931.595,8728,9143,1.128,9682.567,9315,10028,1.128,503.811,412,619
126,1.128,8944.838,8603,9228,1.128,9559.514,9123,9847,1.128,506.216,423,581
127,1.128,8910.243,8649,9162,1.128,9662.162,9369,9958,1.128,501.405,428,589
128,1.128,8934.729,8619,9264,1.128,9519.892,9300,9798,1.128,497.946,445,592
129,1.128,8875.271,8500,9111,1.128,9528.622,9197,9716,1.128,494.324,428,625
130,1.128,8895.108,8492,9273,1.128,9544.784,9144,9821,1.128,503.649,433,607
131,1.128,8969.352,8549,9185,1.128,9527.459,9209,9868,1.128,502.541,434,617
132,1.128,8996.352,8651,9248,1.128,9667.000,9463,10013,1.128,510.459,423,620
133,1.128,8921.567,8600,9269,1.128,9573.973,9263,9828,1.128,502.919,419,622
134,1.128,8908.541,8452,9188,1.128,9532.271,9276,9961,1.128,511.541,440,575
135,1.128,8864.189,8488,9224,1.128,9495.352,9189,9778,1.128,495.081,419,585
136,1.128,8873.378,8501,9181,1.128,9449.000,9269,9757,1.128,505.054,446,595
137,1.128,8864.189,8567,9125,1.128,9397.027,9195,9715,1.128,507.919,438,598
138,1.128,8833.054,8504,9085,1.128,9393.486,9023,9646,1.128,503.514,442,593
139,1.128,8842.676,8592,9115,1.128,9454.027,9173,9705,1.128,512.811,417,604
140,1.128,8901.541,8536,9273,1.128,9394.000,9072,9731,1.128,497.351,432,598
141,1.128,8843.648,8399,9140,1.128,9344.514,9040,9733,1.128,503.595,419,586
142,1.128,8925.514,8485,9213,1.128,9463.811,9086,9730,1.128,509.838,430,630
143,1.128,8917.595,8328,9296,1.128,9397.541,9079,9663,1.128,499.405,435,579
144,1.128,8915.459,8612,9272,1.128,9296.838,8992,9748,1.128,500.541,410,609
145,1.128,8957.838,8544,9185,1.128,9407.433,8932,9659,1.128,501.730,432,618
146,1.128,8863.973,8385,9151,1.128,9343.054,9039,9679,1.128,508.459,417,617
147,1.128,8883.405,8351,9234,1.128,9366.622,9109,9584,1.128,498.432,424,582
148,1.128,8843.054,8477,9143,1.128,9265.567,9023,9527,1.128,505.162,416,619
149,1.128,8815.595,8412,9072,1.128,9283.352,8960,9620,1.128,504.108,421,623
150,1.128,8795.433,8549,9086,1.128,9348.567,9017,9626,1.128,503.108,440,557
151,1.128,8811.189,8480,9070,1.128,9330.567,9097,9647,1.128,506.811,438,666
152,1.128,8794.271,8542,9020,1.128,9337.216,8948,9626,1.128,504.946,439,600
153,1.128,8866.054,8649,9178,1.128,9317.135,9067,9597,1.128,502.378,440,584
154,1.128,8856.892,8608,9125,1.128,9263.433,9026,9649,1.128,500.865,429,615
155,1.128,8789.027,8556,9080,1.128,9213.919,8873,9606,1.128,506.000,443,588
156,1.128,9018.324,8684,9299,1.128,9522.162,9263,9708,1.128,512.703,423,590
157,1.128,8922.486,8567,9161,1.128,9390.595,9127,9705,1.128,506.838,431,618
158,1.128,8862.378,8603,9060,1.128,9340.054,8986,9721,1.128,506.027,427,602
159,1.128,8844.567,8609,9010,1.128,9306.648,9010,9552,1.128,504.865,423,592
160,1.128,8800.865,8540,9055,1.128,9314.811,8934,9692,1.128,502.027,427,627
161,1.128,8871.946,8577,9103,1.128,9334.676,9047,9669,1.128,509.162,426,593
162,1.128,8815.703,8575,9025,1.128,9248.162,8967,9667,1.128,499.892,437,597
163,1.128,8815.811,8563,9064,1.128,9223.352,8935,9427,1.128,493.514,444,614
164,1.128,8772.514,8460,9028,1.128,9127.676,8894,9335,1.128,501.432,424,595
165,1.128,8834.081,8557,9141,1.128,9184.189,8921,9411,1.128,498.946,417,584
166,1.128,8792.162,8278,9035,1.128,9116.541,8877,9431,1.128,492.784,438,566
167,1.128,8847.703,8525,9048,1.128,9131.811,8937,9391,1.128,502.541,420,614
168,1.128,8782.784,8482,9258,1.128,9140.189,8848,9360,1.128,494.973,424,596
169,1.128,8845.000,8498,9164,1.128,9176.378,8912,9543,1.128,497.595,393,567
170,1.128,8743.622,8242,9074,1.128,9069.081,8867,9325,1.128,500.054,408,595
171,1.128,8758.135,8358,9029,1.128,9092.433,8818,9362,1.128,489.568,396,577
172,1.128,8735.676,8473,8950,1.128,9131.757,8816,9401,1.128,492.946,422,608
173,1.128,8929.648,8550,9186,1.128,9278.919,9015,9511,1.128,509.081,422,614
174,1.128,8830.352,8507,9031,1.128,9120.081,8873,9423,1.128,501.054,430,613
175,1.128,8802.243,8614,9015,1.128,9107.352,8805,9424,1.128,494.486,407,636
176,1.128,8754.946,8508,9005,1.128,9108.892,8921,9339,1.128,496.973,433,586
177,1.128,8795.838,8498,9011,1.128,9072.352,8825,9387,1.128,494.081,428,605
178,1.128,8703.162,8435,8926,1.128,9070.405,8858,9237,1.128,496.054,441,600
179,1.128,8672.514,8360,8932,1.128,9080.622,8891,9299,1.128,490.676,411,605
180,1.128,8861.459,8643,9115,1.128,9263.729,8992,9612,1.128,509.676,444,580
181,1.128,8696.378,8481,8871,1.128,9106.405,8794,9386,1.128,503.946,427,609
182,1.128,8720.676,8471,8957,1.128,9061.973,8799,9387,1.128,501.351,444,570
183,1.128,8896.271,8655,9159,1.128,9251.757,9037,9505,1.128,501.757,437,580
184,1.128,8752.811,8413,9118,1.128,9099.297,8698,9348,1.128,495.378,421,585
185,1.128,8670.108,8451,8933,1.128,9012.324,8696,9285,1.128,492.027,426,613
186,1.128,8719.271,8470,8903,1.128,8997.865,8620,9353,1.128,499.459,450,581
187,1.128,8655.729,8251,8911,1.128,8950.054,8682,9289,1.128,502.811,428,594
188,1.128,8622.676,8329,8884,1.128,8934.352,8597,9333,1.128,496.838,424,608
189,1.128,8641.081,8258,8862,1.128,8975.919,8650,9176,1.128,502.081,434,601
